freq;N2;tx_site;N4;N5;programme;country;N6;N7;N8;N9;closed;N10;N11;N12;N13;station;N14;N15;N16
300.000;;Linkoping / Malmen And Saab;;;SC;S;;b;;;;;15e32/58n26;;;393Hz;;;
301.100;c;Hatteberget LH;;;BG;S;;b;;;;;;;;INACTIVE;;;
301.100;c;Trubaduren;;;TU;S;;b;;;;;;;;INACTIVE;;;
301.500;c;Hoburgen;;;OB;S;;b;;;;;;;;INACTIVE;;;
302.000;;Hjortens Udde;;;DGPS#467;S;;b;;;;;12e37/58n39;;;"DGPS; Ref ID: 733; 100 bps";;;
303.000;c;Falsterborev;;;FV;S;;b;;;;;;;;INACTIVE;;;
305.700;c;Hallo Lt;;;LL;S;;b;;;;;;;;INACTIVE;;;
305.700;c;Ostergarn Main LH;;;"&Ouml;N";S;;b;;;;;;;;INACTIVE;;;
307.500;;Kapellskar;;;DGPS#464;S;;b;;;;;19e07/59n44;;;"DGPS; Ref ID: 728; 100 bps";;;
308.000;c;Bramon Lt;;;BM;S;;b;;;;;;;;INACTIVE;;;
308.000;c;Stora Karlso LH;;;KS;S;;b;;;;;;;;INACTIVE;;;
309.000;;Satenas / Tune;;;LG;S;;b;;;;;12e42/58n26;;;398Hz;;;
310.000;;Gallivare;;;A;S;;b;;;;;20e52/67n09;;;401Hz;;;
311.500;;Bjuroklubb;;;DGPS#461;S;;b;;;;;21e32/64n29;;;"DGPS; Ref ID:722;100bps";;;
312.000;;Karlsborg;vg;;KBG;S;;b;;;;;14e22/58n29;;;402Hz;;;
312.000;;Ostersund/Froson;;;DJ;S;;b;;;;;14e22/63n11;;;402Hz;;;
313.500;c;Olands Sodra Grund;;;"&Ouml;G";S;;b;;;;;;;;INACTIVE;;;
313.500;c;Olands Sodra Udde;;;"S&Ouml;";S;;b;;;;;;;;INACTIVE;;;
314.500;c;Grundkallen Light;;;DD;S;;b;;;;;;;;INACTIVE;;;
315.000;c;Solleftee;;;OG;S;;b;0.000;;;;17e07/63n36;;;INACTIVE;;;
318.000;;Ronneby / Kallinge;;;LP;S;;b;;;;;15e17/56n21;;;405Hz;;;
320.000;;Lycksele;;;OL;S;;b;;;;;18e47/64n29;;;400Hz ID+1 gap;;;
322.000;;Ornskoldsvik;;;OD;S;;b;;;;;18e52/63n26;;;408Hz ID+2 gap;;;
322.000;;Stockholm / Bromma;;;OU;S;;b;;;;;18e02/59n19;;;410Hz ID+2 gap;;;
322.000;c;Trummen;;;OH;S;;b;;;;;;;;INACTIVE;;;
324.000;;Norrkoping;;;ON;S;;b;;;;;16e22/58n36;;;401Hz;;;
325.000;;Gallivare;;;OG;S;;b;;;;;20e57/67n06;;;404Hz;;;
325.000;;Hemavan;;;NUT;S;;b;;;;;15e02/65n51;;;399Hz;;;
325.000;c;Ljungby / feringe;;;F;S;;b;0.000;;;;13e57/56n59;;;INACTIVE;;;
325.000;c;Oskarshamn;;;DH;S;;b;;;;;16e27/57n19;;;397Hz ID+1 gap INACTIVE;;;
325.000;;Trollhattan / Vanersborg;;;PG;S;;b;;;;;12e27/58n16;;;400Hz ID+2 gap;;;
326.000;;Gavle / Sandviken;;;OG;S;;b;;;;;16e57/60n39;;;402Hz ID+1 gap;;;
326.000;c;Karlskoga;;;KK;S;;b;;;;;14e32/59n24;;;398Hz INACTIVE;;;
326.000;;Kramfors / Bjartra;;;KG;S;;b;;;;;17e42/63n06;;;400Hz ID+1 gap;;;
327.000;;Sveg;;;Y;S;;b;;;;;14e22/62n04;;;404Hz;;;
328.000;;Vilhemina;;;DK;S;;b;;;;;16e42/64n36;;;400Hz ID+1 gap;;;
329.000;;Umea;;;WU;S;;b;;;;;20e27/63n44;;;406Hz WAS DU;;;
329.000;;Vaxjo / Kronoberg;;;VX;S;;b;;;;;14e42/56n51;;;400Hz;;;
330.000;;Karlstad;;;SKS;S;;b;;;;;13e17/59n24;;;407Hz;;;
330.000;;Lena;;;LNA;S;;b;;;;;17e22/59n31;;;400Hz;;;
331.000;c;Hemavan;;;UT;S;;b;;;;;15e02/65n51;;;INACTIVE;;;
333.000;;Lycksele;;;DD;S;;b;;;;;18e37/64n36;;;410Hz;;;
333.000;;Vasteraas / Hasslo;;;LE;S;;b;;;;;16e42/59n39;;;401Hz;;;
335.000;c;Hultsfred;;;AC;S;;b;;;;;15e47/57n31;;;U390 INACTIVE;;;
335.000;;Stockholm / Bromma / Nacka;;;NAK;S;;b;;;;;18e12/59n16;;;405Hz;;;
336.000;;Halmstad;;;LT;S;;b;;;;;12e52/56n59;;;408Hz;;;
336.000;c;Vidsel / Myrheden;;;JZ;S;;b;;;;;;;;U400 ID+1 gap INACTIVE;;;
337.000;c;Soderhamn / Skallen;;;OZ;S;;b;;;;;17e12/61n14;;;400Hz INACTIVE;;;
338.000;;Jonkoping;;;OA;S;;b;;;;;14e07/57n49;;;401Hz;;;
338.000;c;Ostersund / Froson;;;F;S;;b;;;;;14e27/63n11;;;400Hz INACTIVE;;;
339.000;c;Stockholm / Arlanda;;;EA;S;;b;;;;;18e07/59n41;;;403Hz INACTIVE;;;
340.000;c;Ronneby / Kallinge;;;N;S;;b;;;;;15e17/56n21;;;U400 INACTIVE;;;
341.000;;Karlstad;;;NKS;S;;b;;;;;13e27/59n31;;;404Hz;;;
342.000;;Goteborg / Landvetter;vg;;SL;S;;b;;;;;12e12/57n36;;;401Hz;;;
342.000;;Hemavan;;;SUT;S;;b;;;;;15e12/65n44;;;406Hz;;;
344.000;c;Kullen;;;KUL;S;;b;;;;;;;;INACTIVE;;;
345.000;c;Gavle / Sandviken;;;SGS;S;;b;;;;;16e57/60n39;;;INACTIVE;;;
345.000;;Hagfors;;;HT;S;;b;;;;;13e32/60n06;;;405Hz;;;
346.000;;Gallivare;;;TG;S;;b;;;;;20e42/67n09;;;412Hz;;;
346.000;c;Gavle / Sandviken;;;GS;S;;b;;;;;16e57/60n34;;;399Hz ID+1 gap INACTIVE;;;
346.000;c;Tranas;;;NAS;S;;b;;;;;;;;INACTIVE;;;
348.000;;Stockholm / Arlanda;;;WA;S;;b;;;;;17e57/59n39;;;404Hz ID+2 gap;;;
348.000;c;Storuman / Gunnam;;;GUN;S;;b;;;;;17e47/64n54;;;400Hz INACTIVE;;;
349.000;;Vaxjo / Kronoberg;;;JX;S;;b;;;;;14e47/56n59;;;400Hz ID+1 gap;;;
351.000;c;Hudiksvall;;;HU;S;;b;;;;;;;;INACTIVE;;;
351.000;c;Malmo / Sturup;;;NS;S;;b;;;;;13e22/55n36;;;405Hz INACTIVE;;;
351.000;c;Visby;;;OV;S;;b;;;;;18e22/57n44;;;410Hz ID+2 gap INACTIVE;;;
352.000;c;Stockholm / Arlanda;;;CG;S;;b;;;;;17e57/59n31;;;401Hz INACTIVE;;;
355.000;c;Bottna;;;BTD;S;;b;;;;;;;;INACTIVE;;;
356.000;c;Banco / Shilling;;;BCO;S;;b;;;;;;;;INACTIVE;;;
358.000;;Arvidsjaur;;;AS;S;;b;;;;;19e22/65n34;;;401Hz;;;
359.000;c;Feringe / Ljungby;;;OF;S;;b;;;;;13e57/57n01;;;INACTIVE;;;
359.000;c;Lidkoping / Ekgarden;;;LK;S;;b;;;;;13e07/58n26;;;400Hz INACTIVE;;;
359.000;c;Vastervik;;;VA;S;;b;;;;;;;;400Hz INACTIVE;;;
360.000;c;Goteborg / Save;vg;;OS;S;;b;;;;;11e52/57n49;;;400Hz INACTIVE;;;
360.000;;Kiruna;;;OP;S;;b;;;;;20e27/67n54;;;407Hz;;;
360.000;c;Stockholm / Arlanda;;;DL;S;;b;;;;;17e57/59n44;;;L400 INACTIVE;;;
361.000;c;Torringen;;;TOR;S;;b;;;;;;;;INACTIVE;;;
362.000;;Eskilstuna / Kjula;;;NN;S;;b;;;;;16e42/59n24;;;388Hz;;;
363.000;;Kristianstad / Everod;;;OEM;S;;b;;;;;14e07/55n59;;;399Hz WAS OE;;;
364.000;;Stockholm / Skavsta / Nykopi;;;NW;S;;b;;;;;16e47/58n46;;;405Hz;;;
364.000;;Vanja;;;VNA;S;;b;;;;;19e52/63n49;;;400Hz;;;
365.000;c;Soderhamn;;;WS;S;;b;;;;;16e57/61n19;;;400Hz INACTIVE;;;
366.000;c;Falkoping;;;SF;S;;b;;;;;13e17/58n04;;;400Hz INACTIVE;;;
366.000;;Kalmar;;;KM;S;;b;;;;;16e17/56n44;;;408Hz;;;
366.000;;Uppsala;;;UP;S;;b;;;;;17e47/59n59;;;411Hz;;;
368.000;c;Jokkmokk;;;JKK;S;;b;;;;;20e17/66n26;;;399Hz INACTIVE;;;
368.000;;Sveg;;;OY;S;;b;;;;;14e17/62n04;;;402Hz;;;
369.000;;Goteborg / Landvetter;vg;;NL;S;;b;;;;;12e22/57n44;;;399Hz ID+2 gap;;;
369.000;;Ornskoldsvik;;;OO;S;;b;;;;;19e07/63n21;;;412Hz ID+2 gap;;;
369.000;;Skelleftea;;;OS;S;;b;;;;;21e12/64n36;;;403Hz;;;
370.000;;Lycksele;;;L;S;;b;;;;;18e42/64n31;;;395Hz;;;
370.000;c;Oskarshamn;;;DC;S;;b;;;;;16e32/57n24;;;402Hz INACTIVE;;;
370.000;c;Stockholm / Arlanda;;;OHT;S;;b;;;;;17e52/59n34;;;404Hz INACTIVE;;;
370.500;;Angelholm / Barkakra;;;LB;S;;b;;;;;12e47/56n21;;;404Hz;;;
374.000;c;Asele / Genlanda;;;DA;S;;b;;;;;;;;INACTIVE;;;
375.000;;Kristanstad / Everod;;;KD;S;;b;;;;;14e02/55n54;;;407Hz;;;
375.000;;Orebro;;;RB;S;;b;;;;;15e02/59n09;;;401Hz ID+2 gap;;;
376.000;c;Hultsfred;;;LN;S;;b;;;;;15e57/57n29;;;397Hz INACTIVE;;;
377.000;;Lulea / Kallax;;;OL;S;;b;;;;;21e57/65n36;;;398Hz ID+2 gap;;;
377.000;;Mora / Siljan;;;SM;S;;b;;;;;14e22/60n54;;;398Hz ID+1 gap;;;
377.000;;Norrkoping / Kungsangen;;;KN;S;;b;;;;;17e22/58n36;;;407Hz ID+2 gap;;;
378.000;;Sundsvall / Harnosand;;;OS;S;;b;;;;;17e27/62n29;;;404Hz ID+2 gap;;;
380.000;c;Falkoping;;;F;S;;b;;;;;13e37/58n41;;;405Hz INACTIVE;;;
380.000;;Ronneby / Kallinge;;;LF;S;;b;;;;;15e12/56n11;;;399Hz ID+4 gap;;;
381.000;;Arvidsjaur;;;AN;S;;b;;;;;19e07/65n39;;;401Hz;;;
383.000;;Erken;;;ERK;S;;b;;;;;18e22/59n54;;;405Hz;;;
384.000;;Skovde;;;NS;S;;b;;;;;14e02/58n14;;;398Hz;;;
384.000;;Torsby / Fryklanda;;;TY;S;;b;;;;;13e02/60n06;;;400Hz;;;
388.000;;Corner for Bromma;;;COR;S;;b;;;;;17e27/59n16;;;400Hz;;;
390.000;c;Arvika;;;LV;S;;b;;;;;12e37/59n39;;;403Hz INACTIVE;;;
390.000;;Pajala;;;PAJ;S;;b;;;;;22e57/67n16;;;400Hz;;;
390.000;;Skovde;;;SS;S;;b;;;;;13e52/58n19;;;413Hz;;;
392.000;c;Boden;;;BPG;S;;b;;;;;;;;INACTIVE;;;
393.000;;Hagfors;;;AB;S;;b;;;;;13e37/59n56;;;395Hz;;;
394.000;;Stockholm / Bromma;;;NB;S;;b;;;;;17e47/59n24;;;401Hz;;;
397.000;;Borlange / Rommehed / Falun;;;LM;S;;b;;;;;15e37/60n24;;;398Hz;;;
397.000;c;Falkoping;;;NF;S;;b;;;;;13e37/58n14;;;403Hz INACTIVE;;;
398.000;;Stockhlom / Skavsta / Peola;;;PEO;S;;b;;;;;17e02/58n49;;;401Hz;;;
399.000;;Trollhattan / Vanersborg;;;FM;S;;b;;;;;12e17/58n21;;;399Hz;;;
400.000;;Orebro;;;EN;S;;b;;;;;15e02/59n16;;;402Hz;;;
402.000;;Eskilstuna / Kjula;;;LX;S;;b;;;;;16e42/59n16;;;401Hz ID+1 gap;;;
402.000;;Torsby;;;TH;S;;b;;;;;12e52/60n11;;;399Hz ID+1 gap;;;
403.000;;Jonkoping;;;OJ;S;;b;;;;;14e02/57n41;;;401Hz;;;
403.000;;Mora / Slijan;;;NM;S;;b;;;;;14e27/61n01;;;400Hz ID+2 gap;;;
404.000;c;Stockholm / Arlanda;;;LA;S;;b;;;;;17e57/59n44;;;401Hz INACTIVE;;;
405.000;c;Goteborg / Save;vg;;AV;S;;b;;;;;11e52/57n44;;;398Hz INACTIVE;;;
406.000;;Vilhelmina;;;NV;S;;b;;;;;17e02/64n34;;;412Hz;;;
407.000;c;Berga;;;BG;S;;b;;;;;18e12/59n04;;;400Hz INACTIVE;;;
407.000;c;Karlskoga;;;KA;S;;b;;;;;14e27/59n19;;;401Hz INACTIVE;;;
409.000;;Satenas / Tune;;;SG;S;;b;;;;;12e42/58n24;;;401Hz ID+2 gap;;;
410.000;c;Boden;;;BO;S;;b;;;;;;;;INACTIVE;;;
415.000;;Linkoping / Saab;;;OL;S;;b;;;;;15e47/58n24;;;400Hz;;;
415.000;c;Ludvika;;;N;S;;b;;;;;15e07/60n06;;;INACTIVE;;;
415.000;c;Vargarda;;;VG;S;;b;;;;;;;;INACTIVE;;;
416.000;c;Arvika;;;R;S;;b;;;;;12e37/59n39;;;399Hz INACTIVE;;;
416.000;;Baccus;;;BCS;S;;b;;;;;17e02/62n34;;;408Hz ID+3 gap;;;
417.000;;Angelholm / Barkakra;;;AH;S;;b;;;;;12e52/56n16;;;406Hz ID+2 gap;;;
417.000;c;Gavle / Sandviken;;;R;S;;b;;;;;16e57/60n36;;;400Hz INACTIVE;;;
418.000;c;Grebbestad;;;GRE;S;;b;;;;;;;;INACTIVE;;;
419.000;c;Anderstorp;;;AN;S;;b;;;;;;;;INACTIVE;;;
419.000;;Vasteras / Hasslo;;;RD;S;;b;;;;;16e37/59n31;;;399Hz ID+2 gap;;;
420.000;c;Malmo / Sturup;;;SS;S;;b;;;;;13e22/55n29;;;403Hz INACTIVE;;;
421.000;;Borlange / Rommehed / Falun;;;BL;S;;b;;;;;15e22/60n29;;;398Hz ID+1 gap;;;
421.000;;Halmstad;;;MF;S;;b;;;;;12e47/56n39;;;405Hz ID+2 gap WAS HS;;;
421.000;c;Linkoping / Saab;;;T;S;;b;;;;;15e42/58n24;;;400Hz INACTIVE;;;
421.000;c;Trundon;;;TRU;S;;b;;;;;21e47/65n24;;;INACTIVE;;;
425.000;c;Orust;;;ORU;S;;b;;;;;;;;INACTIVE;;;
425.000;c;Sigge / Nolvik;;;SIG;S;;b;;;;;;;;U400 INACTIVE;;;
425.000;c;Umea;;;OU;S;;b;;;;;20e12/63n51;;;408Hz INACTIVE;;;
427.000;;Kramfors / Lunde;;;LUE;S;;b;;;;;17e47/62n54;;;398Hz ID+1 gap;;;
475.700;;Falkîping;;;SM6NOC;S;;b;;;;;;;;;;;
475.700;;Orsa;;;SM5MRW;S;;b;;;;;;;;WSPR;;;
475.700;;;;;SA7BXU;S;;b;;;;;;;;;;;
475.700;;;;;SM6BHZ;S;;b;;;;;11e52/57n41;;;2013 12L;;;
475.700;;;;;SM7GVS;S;;b;;;;;;;;;;;
479.000;;Oxaback;;;SA6RR;S;;b;;;;;12e52/57n21;;;;;;
500.000;;Gîteborg;;;SM6BHZ;S;;b;0.001;;;;11e52/57n41;;;EXPERIMENTAL RADIO SERVICE;;;
500.000;;Kinna;;;SM6BGP;S;;b;;;;;12e42/57n26;;;EXPERIMENTAL RADIO SERVICE;;;
500.000;;Oxaback;;;SK6RUD;S;;b;;;;;12e52/57n21;;;EXPERIMENTAL RADIO SERVICE;;;
504.500;;;;;SM6BHZ;S;;b;;;;;11e52/57n41;;;2009 1L;;;
518.000;;Bjurîklubb;vb;;SAH Stockholm Radio;S;;r;;;;;21e36/64n28;;;NAVTEX Area 1 ID H;;;
518.000;;Gislîvshammar;sn;;SAA Stockholm Radio;S;;r;;;;;14e19/55n29;;;NAVTEX Area 1 ID J;;;
518.000;;Grimeton;ha;;SAS Stockholm Radio;S;;r;;;;;12e23/57n06;;;NAVTEX Area 1 ID I;;;
518.000;c;Grimeton;ha;;$01D;S;;b;;;;;12e23/57n06;;;BCST @ 0030, 0430, 0830, 1230, 1630;;;
603.000;t;Sala (MW);vm;;Radio Nord;S;;;1.000;;;;16e39/59n55;;;27May2011-29May2011, 25Jun2012-02Ju;;;
1179.000;c;Sîlvesborg/Bjîrkenabben;bl;;;S;;;600.000;D;30.10.10;1;14e40/56n00;132;;ex R.Sweden Int., closed 30Oct2010;;;
1179.000;;KarlsfÑlt (5 km S of Hîrby);sn;sv;Veteranljuddagen;S;;;0.005;;;;13e39/55n49;;;temporary station in September each;;;
1494.000;;BorÜs;;;Asfalttelegrafen;S;;;0.300;;;;12e54/57n43;;;Temporary station, licensed 25 Nov;;;
1512.000;c;Vallentuna/Kvarnberget;st;;;S;;;2.500;;;;18e08/59n30;37;;ex Radio Nord, temporary station;;;
1674.000;;StavsnÑs;st;;SDJ Stockholm Radio;S;;u;;;;;18e41/59n17;;;SDJ;;;
1674.000;;Stockholm Radio, Gotland;;;SDJ;S;;b;;;;;;;;SSB;;;
1710.000;;Grimeton;ha;;SDJ Stockholm Radio;S;;u;;;;;12e23/57n06;;;SDJ;;;
1710.000;;Grimeton;ha;;SDJ;S;;b;;;;;12e23/57n06;;;SSB;;;
1779.000;;Bjurîklubb;vb;;SDJ Stockholm Radio;S;;u;;;;;21e36/64n28;;;SDJ;;;
1797.000;;Gislîvshammar;sn;;SDJ Stockholm Radio;S;;u;;;;;14e19/55n29;;;SDJ;;;
1797.000;;Gislîvshammar;sn;;SDJ;S;;b;;;;;14e19/55n29;;;SSB;;;
1836.000;;Skelleftea;;;SK50AU;S;;b;0.000;;;;20e57/64n41;;;2010 1L;;;
1836.200;c;Skelleftea;;;SK2AU;S;;b;0.000;;;;20e57/64n41;;;LW A1 ?;;;
2187.500;;Goteborg Radio;;;Goteborg Radio;S;;2;;;;;11e57/57n29;;;2014 663L MMSI 2653000;;;
2187.500;;Goteborg Radio;;;2653000;S;;b;;;;;11e57/57n29;;;;;;
2187.500;;StavsnÑs;st;;2652000;S;;b;;;;;18e41/59n17;;;;;;
2187.500;;StavsnÑs;st;;2653500;S;;b;;;;;18e41/59n17;;;;;;
2187.500;;Stockholm Radio;;;Stockholm Radio;S;;2;;;;;18e42/59n16;;;2014 7L MMSI 2653500;;;
2187.500;;Stockholm Radio;;;Stockholm Radio;S;;2;;;;;18e42/59n16;;;2014 465L MMSI 2652000;;;
2187.500;;UNID 2187.5 00265;;;2651000;S;;b;;;;;;;;UNID;;;
2187.500;;UNID 2187.5 00265;;;2653160;S;;b;;;;;;;;UNID;;;
2187.500;;UNID 2187.5 00265;;;2653800;S;;b;;;;;;;;UNID;;;
2187.500;;UNID 2187.5 00265;;;2653900;S;;b;;;;;;;;UNID;;;
2210.000;t;-;;;Fiskeri ôvervakning;S;;u;;;;;;;;Fishery Surveillance;;;
2733.000;;HÑrnîsand;vn;;SDJ Stockholm Radio;S;;u;;;;;18e03/62n37;;;SDJ;;;
2733.000;;Stockholm Radio, Haernoesand;;;SDJ;S;;b;;;;;;;;SSB;;;
2782.000;;-;;;Kustbevakningen;S;;u;;;;;;;;Swedish Coastguard;;;
2789.000;;Karlskrona;bl;;SAA Stockholm Radio;S;;u;;;;;15e35/56n10;;;SAA;;;
3264.400;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
3264.400;;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
3494.000;;Karlsborg;vg;;STO Stockholmradio Aero;S;;u;20.000;;;;14e28/58n29;;;;;;
3569.850;;Helsinborg;;;SM7UWR;S;;b;;;;;12e42/56n04;;;2013 1L;;;
3578.000;;Landvetter;;;SM6AAL;S;;b;0.000;;;;12e32/57n41;;;ex 3577 KHz;;;
3579.800;c;Kalix;;;SM2IUF;S;;b;0.000;;;;23e07/65n51;;;15-07UT;;;
3975.000;t;Sala/Ringvalla (SW);vm;;Radio Nord;S;;;5.000;;;;16e30/59n55;12;;;;;
4259.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
4259.000;c;Gîteborg;vg;;SAB;S;;b;;;;;11e58/57n43;;;Global WirelessID: 0xDE;;;
4347.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
4347.000;c;Gîteborg;vg;;SAB;S;;b;;;;;11e58/57n43;;;Global WirelessID: 0xDE;;;
5315.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
5315.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
5433.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
5433.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
5541.000;;Karlsborg;vg;;STO Stockholmradio Aero;S;;u;20.000;;;;14e28/58n29;;;;;;
5541.000;;Stockholm Radio;;;STOCKHOLM;S;;b;;;;;18e42/59n16;;;SSB;;;
5770.000;t;Vaxholm/The Castle;st;;Radio Nord;S;;;0.500;;;;18e22/59n24;12;;;;;
5810.000;t;Sala/Ringvalla (SW);vm;;Radio Nord;S;;;10.000;;;;16e30/59n55;12;;;;;
6065.000;t;Sala/Ringvalla (SW);vm;;Radio Nord;S;;;10.000;;;;16e30/59n55;12;;;;;
6220.000;t;Vaxholm/The Castle;st;;Radio Nord;S;;;0.500;;;;18e22/59n24;12;;;;;
6352.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
6352.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
6478.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
6478.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
7039.000;;Saxtorp;;;SK7OB;S;;b;;;;;12e57/55n51;;;2014 9L;;;
7039.200;;Saxtorp;;;SK7CQ;S;;b;;;;;12e57/55n51;;;2014 7L;;;
7039.400;;Lund;;;SK7LT;S;;b;;;;;13e07/55n44;;;2014 3L;;;
8325.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
8489.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
8489.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
8591.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
8591.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
8602.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
8602.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
8930.000;;Karlsborg;vg;;STO Stockholmradio Aero;S;;u;20.000;;;;14e28/58n29;;;;;;
8930.000;;Stockholm Radio;;;STOCKHOLM;S;;b;;;;;18e42/59n16;;;SSB;;;
9295.000;t;Sala/Ringvalla (SW);vm;;Radio Nord;S;;;10.000;;;;16e30/59n55;12;;;;;
10133.000;c;Oxaback;;;SA6RR;S;;b;0.000;;;;12e52/57n21;;;2014 101L;;;
10138.700;;FARJESTADEN;;;SM7BKZ;S;;b;;;;;;;;;;;
10138.700;;HARRYDA;;;SM6KWJ;S;;b;;;;;;;;;;;
10138.700;;UTANEDE;;;SI9AM;S;;b;;;;;;;;;;;
10138.700;;VARNAMO;;;SM7RGA;S;;b;;;;;;;;;;;
10138.700;;;;;SM/DC4LC;S;;b;;;;;;;;;;;
10213.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
10360.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
10360.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
10746.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
10746.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
11345.000;;Karlsborg;vg;;STO Stockholmradio Aero;S;;u;20.000;;;;14e28/58n29;;;;;;
11345.000;;Stockholm Radio;;;STOCKHOLM;S;;b;;;;;18e42/59n16;;;SSB;;;
12388.500;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
12539.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
12577.000;;Goteborg Radio;;;2653000;S;;b;;;;;11e57/57n29;;;;;;
12617.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
12617.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
12641.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
12641.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
12656.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
12689.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
12818.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
12818.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
12851.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
12851.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
13342.000;;Karlsborg;vg;;STO Stockholmradio Aero;S;;u;20.000;;;;14e28/58n29;;;24 hours;;;
13342.000;;Stockholm Radio;;;STOCKHOLM;S;;b;;;;;18e42/59n16;;;SSB;;;
14095.600;;LÜngserud;;;SM4GRP;S;;b;;;;;;;;WSPR;;;
14097.100;;;;;SM2BLY;S;;b;;;;;;;;;;;
16854.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
16854.500;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
16868.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
16868.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
17024.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
17024.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
17198.000;;Gîteborg;vg;;SAB Gîteborg Radio;S;;r;;;;;11e58/57n43;;;Globe Wireless;;;
17198.000;c;Goeteborg Radio;;;SAB;S;;b;;;;;;;;Global WirelessID: 0xDE;;;
17916.000;;Karlsborg;vg;;STO Stockholmradio Aero;S;;u;20.000;;;;14e28/58n29;;;;;;
17916.000;;Stockholm Radio;;;STOCKHOLM;S;;b;;;;;18e42/59n16;;;SSB;;;
